state	Upper-Lin_II	Lower-Lin_I	Lower-Lin_IV	Upper-Lin_IV	Upper-Lin_I	Lower-Lin_III	Upper-Lin_III
526500000	1800.859005	1916.760609	2003.608473	1981.541725	1811.377261	1996.853550	1889.114790
526600000	1845.156716	1910.759181	1990.288482	1978.385245	1806.284695	1999.738192	1936.714281
526700000	1843.027635	1903.334209	1997.189973	1973.426923	1806.832111	1979.604315	1901.545322
526800000	1743.619854	1862.984329	1999.262232	1972.408593	1722.611261	1960.366973	1857.271763
526900000	1846.656236	1843.235560	2001.109070	1975.213157	1734.661781	1994.359500	1917.512143
527000000	1842.886193	1844.677740	1993.260394	1976.366635	1782.228070	1993.267736	1922.523000
527100000	1760.063644	1889.166091	2001.084536	1981.309028	1769.094090	1987.732698	1866.578048
527200000	1855.407641	1904.660108	1992.768829	1979.356644	1798.344595	1983.407632	1906.423320
527300000	1882.272123	1906.028315	1997.124297	1966.467171	1805.173681	1992.006371	1930.306644
527400000	1838.937880	1913.662364	2003.780326	1980.805753	1775.614349	1984.225239	1899.541364
527500000	1858.260610	1915.005566	2004.280438	1981.909908	1813.828170	1988.995724	1948.182739
527600000	1882.025363	1907.243778	1999.140324	1979.750398	1813.652697	1996.249391	1926.810630
527700000	1899.718829	1911.471942	2000.614332	1980.626058	1823.125649	1995.734487	1889.976507
527800000	1821.315380	1892.403869	1983.719582	1979.736264	1784.506758	1981.775122	1924.210119
527900000	1819.010834	1884.925752	2005.160532	1979.215698	1791.070739	1988.173435	1926.634030
528000000	1846.274298	1890.582037	1992.047682	1976.437088	1802.334950	1999.413171	1902.191658
528100000	1788.809587	1879.434018	1997.384309	1974.122467	1819.445539	2001.007542	1914.019603
528200000	1814.641327	1859.223799	2001.861519	1976.387200	1769.891238	1990.025266	1895.135611
528300000	1822.959761	1884.310114	1997.962936	1960.276052	1774.650625	1986.235139	1930.624783
528400000	1866.267835	1858.191541	2000.586469	1977.346917	1777.408457	1990.865528	1877.302333
528500000	1839.249693	1878.327090	1994.809793	1971.028605	1805.176810	1992.576351	1886.046593
528600000	1760.552943	1885.907163	1999.440299	1976.998849	1747.308663	1997.727782	1868.932372
528700000	1816.025531	1881.813139	2003.212640	1975.270948	1758.439573	1996.334677	1881.092320
528800000	1809.493459	1874.008533	1989.607181	1972.215733	1801.573784	1988.537272	1885.150335
528900000	1776.894403	1861.569689	2003.336174	1980.294071	1758.018344	1989.058748	1855.286302
529000000	1809.789508	1850.926693	1996.984516	1978.945564	1706.904911	1973.345202	1867.445414
529100000	1754.306969	1856.469228	2000.333250	1974.127109	1762.932720	1992.248443	1876.607353
529200000	1758.772502	1854.401647	2002.553494	1978.467141	1733.248260	1977.719034	1879.961376
529300000	1757.759822	1854.277958	2003.590642	1979.270619	1669.736773	1974.618943	1826.737979
529400000	1749.699775	1845.300286	1998.232951	1975.884290	1711.251650	1996.130375	1898.640701
529500000	1775.941797	1860.506295	1992.650438	1972.604208	1753.319231	1986.439121	1868.081316
529600000	1862.290595	1882.863284	2005.858249	1976.438919	1805.800743	1973.908217	1907.219991
529700000	1817.615774	1869.462268	2004.599567	1981.906647	1798.431890	1988.248095	1876.631669
529800000	1809.585756	1832.217412	2002.545838	1975.914988	1714.367299	1990.396011	1846.721114
529900000	1842.174973	1900.668136	1999.184301	1979.795571	1787.351974	1986.920502	1933.627983
530000000	1826.575332	1900.696531	2003.045372	1972.651512	1771.396142	1967.685134	1871.623274
530100000	1753.512643	1886.238689	2004.084753	1977.602961	1813.998504	1993.783210	1899.064839
530200000	1758.257878	1866.985043	2002.525882	1978.663573	1770.418528	1989.689142	1841.950557
530300000	1777.311019	1821.647397	1996.284655	1971.199023	1739.495449	1968.757068	1851.398410
530400000	1791.662905	1829.790341	1990.857559	1968.224291	1765.540925	1998.395973	1908.571208
530500000	1833.623434	1877.532685	1996.694683	1974.420816	1735.728123	1975.529140	1866.034057
530600000	1809.048011	1841.972900	1998.393081	1975.106295	1710.594689	1952.303145	1848.113324
530700000	1747.185464	1865.791521	1995.679239	1976.448114	1752.567246	1977.526081	1894.603057
530800000	1741.925319	1875.996830	2001.981203	1974.202929	1762.031297	1980.674853	1868.093934
530900000	1753.777326	1855.304914	2003.542005	1976.122445	1756.106784	1993.933944	1861.574105
531000000	1780.547616	1860.416191	1994.584853	1974.036969	1754.994691	1966.339666	1881.837479
531100000	1772.474892	1878.749546	1998.163356	1978.976410	1753.202400	1954.261528	1880.788086
531200000	1845.920897	1898.422805	1995.442170	1970.118473	1813.205012	1975.200405	1897.409482
531300000	1831.327374	1846.873862	1995.204450	1963.435152	1750.669434	1987.286656	1882.755169
531400000	1829.267898	1880.978264	1998.625203	1981.429411	1783.733680	1979.379997	1856.419070
531500000	1812.447706	1899.362069	2006.537373	1980.462436	1766.754375	1979.607791	1881.106665
531600000	1864.724076	1910.380501	2004.925484	1977.206985	1795.074499	1994.774127	1907.763611
531700000	1859.501207	1907.784829	1995.567038	1976.196328	1783.454915	2001.293808	1914.435654
531800000	1855.173928	1893.561040	1990.485518	1976.130959	1762.233023	1994.760012	1899.283446
531900000	1840.301991	1907.152988	1999.714110	1974.334811	1809.899330	1992.698700	1909.249117
532000000	1861.715230	1907.358595	1999.994761	1978.534036	1769.629909	1984.265498	1908.794648
532100000	1887.948240	1909.021145	2000.129188	1980.104281	1778.884169	1997.880363	1900.723961
532200000	1866.466621	1915.929406	2001.283369	1980.187781	1791.852807	2001.964055	1928.906370
532300000	1839.087614	1883.679336	1994.876795	1981.504392	1761.452169	1990.072180	1879.158599
532400000	1829.310400	1896.899137	1998.806209	1970.677630	1794.144031	1990.806951	1878.094775
532500000	1822.180807	1900.364257	2001.075079	1977.499436	1789.024874	1998.216712	1906.627467
532600000	1845.985020	1889.890292	2007.285992	1968.217947	1784.319672	1997.723726	1901.374192
532700000	1788.845383	1869.505683	2002.739754	1965.024890	1719.406419	1977.391655	1884.000601
532800000	1826.166805	1884.138639	1999.806376	1977.991249	1752.675060	1989.367779	1857.899998
532900000	1816.483104	1866.687416	2004.837187	1976.005800	1770.326182	1988.316918	1871.708002
533000000	1852.569316	1895.555780	1995.518319	1981.707858	1788.664571	1985.145501	1899.202133
533100000	1870.392417	1903.857825	2004.563191	1973.611296	1814.009825	1997.889561	1941.852343
533200000	1862.748854	1916.002385	2002.541411	1977.940198	1776.269361	1963.277841	1907.899159
533300000	1871.078751	1915.606293	2004.867171	1981.095696	1822.649993	1989.992698	1921.466793
533400000	1794.270341	1885.074272	1994.823687	1963.896257	1782.029228	1987.783884	1916.930404
533500000	1807.405903	1907.270758	1999.572037	1974.689884	1782.515071	1993.342564	1905.110657
533600000	1819.792169	1877.955385	2000.514985	1980.432776	1756.531410	1989.633142	1915.009273
533700000	1830.154148	1874.421857	1999.963487	1965.531534	1756.581336	1993.687973	1905.069559
533800000	1833.925954	1889.603773	1999.824427	1976.368514	1780.453472	1977.517780	1887.957983
533900000	1808.664448	1888.483652	1998.143513	1973.168732	1757.384701	1973.780377	1896.189448
534000000	1729.154850	1850.873895	2004.019526	1963.304759	1721.204646	1961.282573	1859.530359
534100000	1725.803145	1864.139587	2002.357876	1979.565020	1705.710086	1988.679224	1823.581857
534200000	1802.202629	1845.119534	1994.794705	1978.916325	1734.317645	1989.966460	1867.628912
534300000	1757.525031	1852.681427	2002.500995	1979.803812	1744.188347	1981.577383	1839.542692
534400000	1735.470068	1831.371536	1993.091521	1964.540270	1701.071241	1953.823622	1873.471354
534500000	1711.955606	1813.816296	1990.194185	1965.477715	1674.717246	1981.803774	1812.644097
534600000	1840.597985	1877.038891	2002.009751	1980.996622	1732.568965	1986.122465	1880.493900
534700000	1837.606158	1885.246366	2001.813143	1981.022649	1812.599989	1976.700448	1881.373697
534800000	1834.048890	1892.092108	1987.014311	1980.142887	1766.071113	1984.970692	1927.954425
534900000	1823.756231	1902.534631	2002.926945	1969.455524	1766.691352	1988.370047	1914.258070
535000000	1839.144638	1911.261730	1995.560165	1980.661740	1784.948202	1980.391331	1894.839730
535100000	1790.852836	1851.481381	2006.575461	1978.435223	1777.328627	1987.728888	1918.712663
535200000	1859.382661	1859.240236	2000.987716	1981.239248	1763.945323	1989.146536	1911.513991
535300000	1865.861598	1878.680018	2001.646444	1978.683301	1766.599760	1985.283190	1905.073548
535400000	1891.315576	1904.155013	1996.917945	1981.628888	1832.837418	1997.384278	1941.024253
535500000	1863.894841	1904.816173	1987.993100	1981.061202	1824.310537	1998.313705	1927.606630
535600000	1871.830397	1920.316704	2005.247950	1981.644826	1814.626422	1996.052400	1937.034675
535700000	1860.991538	1913.642378	2006.557141	1976.800855	1805.438308	1989.753752	1929.343371
535800000	1846.487609	1925.430542	2002.563630	1979.165437	1828.228756	1989.553696	1897.856527
535900000	1877.641632	1909.492220	1999.889583	1981.939104	1806.463173	1992.839611	1927.340717
536000000	1866.728293	1925.917112	2005.812483	1981.640622	1836.448287	1985.893194	1938.362348
536100000	1887.260155	1941.046367	2004.880706	1973.587963	1862.813503	1999.215977	1938.099660
536200000	1818.814145	1866.818391	2002.592090	1974.475643	1803.370710	1986.316026	1920.036915
536300000	1855.757284	1910.947187	2001.936443	1981.787040	1797.230451	1992.813097	1880.481225
536400000	1837.375377	1902.746595	2004.136850	1979.122575	1805.686085	1993.562915	1903.816632
536500000	1855.675240	1884.921138	1992.647765	1964.428679	1755.963156	1993.026908	1897.682165
536600000	1859.357119	1878.426296	1993.794340	1981.049682	1728.783859	1988.668207	1893.902661
536700000	1854.669343	1911.341825	1997.740255	1981.804208	1785.163040	1999.270480	1917.827311
536800000	1870.484858	1913.638788	2003.902624	1974.925150	1794.890932	1988.957098	1935.800523
536900000	1814.033939	1903.960986	1997.996351	1977.284157	1792.471416	1985.255914	1900.111780
537000000	1829.796348	1895.356137	2003.823467	1979.682813	1784.481606	1985.901237	1892.414345
537100000	1808.363798	1912.753160	2001.460780	1981.849580	1787.471569	1996.765647	1918.204047
537200000	1831.881889	1868.881441	2002.120132	1963.783584	1753.482616	1982.562060	1872.903110
537300000	1793.884022	1873.014655	2005.438483	1978.722774	1779.469056	1990.325287	1873.773698
537400000	1810.074353	1868.798074	2006.401559	1971.626663	1711.813568	1972.506107	1868.743361
537500000	1766.244779	1855.039710	2002.476238	1976.744154	1672.258022	1972.431315	1850.684240
537600000	1815.709491	1885.192365	2004.575623	1977.723419	1761.521092	1987.745331	1889.468027
537700000	1722.828045	1867.041011	2004.511758	1979.213057	1751.442131	1972.415772	1856.724221
537800000	1830.330699	1893.592025	2005.001544	1975.162717	1802.436333	1969.637849	1885.767252
537900000	1853.748719	1898.956375	2002.253342	1981.192856	1782.768372	1997.847420	1913.268316
538000000	1812.375587	1915.146973	2001.283346	1981.677701	1796.562263	1984.650562	1913.764580
538100000	1782.572574	1910.805921	2001.274723	1978.130632	1765.446433	2001.468704	1942.393212
538200000	1821.419203	1871.370438	2005.302318	1974.928158	1814.315269	2001.001469	1905.750271
538300000	1835.187159	1876.726442	1999.393621	1979.283048	1765.168978	1970.375371	1901.601724
538400000	1817.595140	1891.812242	2001.974167	1961.123898	1802.048635	1992.705928	1890.113588
538500000	1778.600535	1887.585206	2002.758204	1981.280214	1739.314615	1985.154662	1871.838376
538600000	1755.822046	1880.814982	2005.702071	1981.043875	1763.171552	1991.030615	1910.462763
538700000	1802.475836	1840.862086	2001.961167	1979.356244	1701.520096	1992.313694	1869.796867
538800000	1757.131371	1861.660164	2000.838420	1973.218429	1746.460996	1978.155000	1862.183308
538900000	1842.886893	1844.444844	1998.931590	1981.320990	1660.463635	1977.446024	1841.801935
539000000	1808.757010	1843.428487	1989.087970	1969.707001	1701.015386	1971.520909	1843.164035
539100000	1828.368189	1851.693825	2001.285169	1974.833926	1770.764114	1986.964597	1880.756321
539200000	1870.526688	1869.945515	2003.107222	1981.646381	1775.539563	1986.762938	1894.102834
539300000	1806.789295	1864.624804	1998.022494	1981.978164	1691.247345	1986.852074	1885.036902
539400000	1783.342786	1837.003919	1999.631624	1968.745916	1718.236607	1987.372897	1892.825310
539500000	1830.707423	1864.755979	2003.962946	1978.655097	1763.441639	1985.697270	1895.992387
539600000	1775.749909	1878.064868	1997.032954	1979.035808	1749.966750	1980.052204	1873.022522
539700000	1851.403860	1887.928822	2000.281880	1981.824086	1808.966510	1981.971196	1903.727103
539800000	1851.289314	1909.807364	2001.960154	1961.413275	1798.414693	1987.628850	1891.377621
539900000	1852.149582	1880.101956	2004.869958	1972.877369	1787.826021	1978.002190	1882.505959
540000000	1875.060781	1895.878803	1993.803273	1981.617137	1809.754512	1982.531755	1908.089372
540100000	1907.656725	1928.284830	2003.687473	1961.444033	1839.159412	1993.602525	1928.677895
540200000	1863.809674	1906.848176	2001.667607	1981.539840	1829.331719	1997.934823	1878.537120
540300000	1865.423619	1915.147284	1998.097617	1977.844546	1836.961675	1997.933649	1915.868264
540400000	1826.701012	1888.129999	2002.500465	1961.328324	1801.730333	1994.268770	1916.724069
540500000	1853.591851	1909.091182	2006.641921	1980.763166	1810.006105	2000.480886	1891.118921
540600000	1855.392790	1895.673060	2006.166684	1981.828968	1804.710259	1990.782374	1872.349893
540700000	1827.379409	1887.911401	1989.759875	1969.499742	1805.497968	1985.513380	1879.413755
540800000	1846.899145	1889.099922	1999.946940	1978.765582	1759.579671	1971.719507	1897.864520
540900000	1773.231113	1820.340142	1997.963047	1981.086767	1710.476272	1986.551751	1850.090572
541000000	1809.761658	1817.239561	2000.078541	1981.901697	1664.262514	1986.234942	1854.349705
541100000	1797.584943	1850.988488	2000.562420	1970.243880	1772.947473	1985.851216	1886.164633
541200000	1826.005382	1869.315493	2007.034953	1979.458770	1769.256080	1987.905926	1875.275358
541300000	1851.165403	1910.442450	1992.242889	1977.874933	1797.014951	1991.594997	1886.946183
541400000	1781.188204	1866.791509	2003.500218	1971.348359	1780.905002	1985.212318	1916.295675
541500000	1856.557707	1914.657073	2005.472428	1973.644576	1793.560616	1984.758115	1911.146793
541600000	1830.954492	1908.685838	1997.388018	1967.315020	1805.906065	1980.411546	1902.487474
541700000	1861.255440	1914.364461	2005.006478	1978.896402	1805.383680	1996.913593	1933.622581
541800000	1903.805305	1918.049599	1994.839427	1979.330493	1804.498137	1992.876033	1904.401356
541900000	1865.449471	1872.942705	1995.931055	1966.660122	1765.254758	1983.280109	1905.798134
542000000	1854.768127	1900.226909	2005.135713	1981.916964	1809.744409	1985.021553	1919.951219
542100000	1810.252068	1845.577514	1989.693896	1969.090467	1752.514270	1982.102386	1867.296306
542200000	1779.522677	1857.836006	1991.217610	1969.628168	1725.727337	1987.333176	1868.211920
542300000	1797.750168	1831.654610	2000.117409	1977.537142	1683.188067	1965.206954	1858.769301
542400000	1757.892379	1818.423825	2000.032163	1980.713349	1696.655665	1978.179161	1835.885626
542500000	1819.582819	1864.015193	2002.120913	1975.286523	1702.227331	1981.703892	1872.578428
542600000	1802.781560	1879.779435	2001.824974	1981.199626	1743.270680	1988.058766	1908.438045
542700000	1797.206094	1856.042591	2001.083038	1979.478722	1739.198438	1984.746590	1885.518616
542800000	1822.530942	1891.734024	2006.475474	1977.297707	1797.445191	1993.519841	1901.074509
542900000	1804.325935	1889.301516	2003.816468	1973.630518	1789.090471	1986.714577	1874.392247
543000000	1865.696620	1889.794381	1990.110734	1978.317826	1791.682267	1982.503477	1887.291780
543100000	1862.561152	1916.956604	2004.825279	1974.975725	1830.830336	1990.306661	1911.041834
543200000	1847.182188	1922.933180	1995.881732	1967.622048	1823.758859	1993.963761	1910.136644
543300000	1839.621343	1905.348861	2000.964333	1975.787706	1799.209556	1994.955014	1905.957196
543400000	1821.041861	1916.267344	2004.530926	1979.099419	1796.621641	1989.771011	1900.113989
543500000	1857.464468	1916.002501	1986.458295	1973.228367	1823.303870	1985.479644	1931.574725
543600000	1846.116436	1904.287068	1996.061072	1980.288158	1811.531902	1998.667590	1938.155990
543700000	1850.844108	1894.589738	2004.363518	1976.913756	1805.857494	1992.918237	1939.021268
543800000	1880.972523	1896.483444	2005.243770	1975.058774	1802.273416	1985.180915	1902.713329
543900000	1802.272057	1881.488058	1990.995218	1975.627885	1738.257038	1968.119986	1870.548402
544000000	1718.883266	1879.028172	1997.340050	1981.918471	1730.193792	1969.319683	1876.630846
544100000	1741.499319	1849.566591	2003.810735	1976.477730	1774.643080	1968.910076	1852.765733
